Title,Category,Language,Site,Level,Price,Rating,Duration,Skills,Number of viewers,Instructors,Program Type
Getting Started with Teaching Data Science in Schools,Business,English,Future Learn,Intermediate,855,4.7,3,"Financial Accounting,Accounting,Financial Statement,Balance Sheet,",16,Google Cloud Training,Free Course
Understanding Biological Energy,Business,English,Future Learn,Intermediate,855,4.7,4,"Financial Accounting,Accounting,Financial Statement,Balance Sheet,",16,Google Cloud Training,Free Course
Come Rain or Shine: Understanding the Weather,Business,English,Future Learn,Intermediate,855,4.7,3,"Financial Accounting,Accounting,Financial Statement,Balance Sheet,",16,Google Cloud Training,Free Course
English for STEM: Understanding Maths Vocabulary,Business,English,Future Learn,Intermediate,855,4.7,3,"Financial Accounting,Accounting,Financial Statement,Balance Sheet,",16,Google Cloud Training,Free Course
Microsoft Future Ready: Fundamentals of Big Data,Business,English,Future Learn,Intermediate,855,4.7,2,"Financial Accounting,Accounting,Financial Statement,Balance Sheet,",16,Google Cloud Training,Free Course
The Challenge of Global Water Security,Business,English,Future Learn,Intermediate,855,4.7,4,"Financial Accounting,Accounting,Financial Statement,Balance Sheet,",16,Google Cloud Training,Free Course
Data Visualisation with Python: Bokeh and Advanced Layouts,Business,English,Future Learn,Intermediate,855,4.7,4,"Financial Accounting,Accounting,Financial Statement,Balance Sheet,",16,Google Cloud Training,Free Course
Data Visualisation with Python: Matplotlib and Visual Analysis,Business,English,Future Learn,Intermediate,855,4.7,4,"Financial Accounting,Accounting,Financial Statement,Balance Sheet,",16,Google Cloud Training,Free Course
English for STEM: Understanding Engineering Vocabulary,Business,English,Future Learn,Intermediate,855,4.7,3,"Financial Accounting,Accounting,Financial Statement,Balance Sheet,",16,Google Cloud Training,Free Course
Logic: The Language of Truth,Business,English,Future Learn,Intermediate,855,4.7,4,"Financial Accounting,Accounting,Financial Statement,Balance Sheet,",16,Google Cloud Training,Free Course
Microsoft Future Ready: Data Science Research Methods Using Python Programming,Business,English,Future Learn,Intermediate,855,4.7,3,"Financial Accounting,Accounting,Financial Statement,Balance Sheet,",16,Google Cloud Training,Free Course
Sustainable Transportation: An Introduction to E-Mobility,Business,English,Future Learn,Intermediate,855,4.7,3,"Financial Accounting,Accounting,Financial Statement,Balance Sheet,",16,Google Cloud Training,Free Course
English for STEM: Understanding Science Vocabulary,Business,English,Future Learn,Intermediate,855,4.7,3,"Financial Accounting,Accounting,Financial Statement,Balance Sheet,",16,Google Cloud Training,Free Course
English for STEM: Understanding Technology Vocabulary,Business,English,Future Learn,Intermediate,855,4.7,3,"Financial Accounting,Accounting,Financial Statement,Balance Sheet,",16,Google Cloud Training,Free Course
Equity in Informal STEM Learning: Using the Equity Compass,Business,English,Future Learn,Intermediate,855,4.7,3,"Financial Accounting,Accounting,Financial Statement,Balance Sheet,",16,Google Cloud Training,Free Course
Measuring Economic Inequality in Today’s World,Business,English,Future Learn,Intermediate,855,4.7,4,"Financial Accounting,Accounting,Financial Statement,Balance Sheet,",16,Google Cloud Training,Free Course
Prepare for a Software Development Career,Business,English,Future Learn,Intermediate,855,4.7,4,"Financial Accounting,Accounting,Financial Statement,Balance Sheet,",16,Google Cloud Training,Free Course
Programming Applications with Python: Libraries and Web Scraping,Business,English,Future Learn,Intermediate,855,4.7,4,"Financial Accounting,Accounting,Financial Statement,Balance Sheet,",16,Google Cloud Training,Free Course
Programming Applications with Python: Working with Files,Business,English,Future Learn,Intermediate,855,4.7,4,"Financial Accounting,Accounting,Financial Statement,Balance Sheet,",16,Google Cloud Training,Free Course
Chemometrics in Air Pollution,Business,English,Future Learn,Intermediate,855,4.7,3,"Financial Accounting,Accounting,Financial Statement,Balance Sheet,",16,Google Cloud Training,Free Course
Effective Communication Skills for Engineers,Business,English,Future Learn,Intermediate,855,4.7,3,"Financial Accounting,Accounting,Financial Statement,Balance Sheet,",16,Google Cloud Training,Free Course
Introduction to Image Analysis for Plant Phenotyping,Business,English,Future Learn,Intermediate,855,4.7,6,"Financial Accounting,Accounting,Financial Statement,Balance Sheet,",16,Google Cloud Training,Free Course
Engineering the Future: Creating the Amazing,Business,English,Future Learn,Intermediate,855,4.7,3,"Financial Accounting,Accounting,Financial Statement,Balance Sheet,",16,Google Cloud Training,Free Course
"From Swab to Server: Testing, Sequencing, and Sharing During a Pandemic",Business,English,Future Learn,Intermediate,855,4.7,3,"Financial Accounting,Accounting,Financial Statement,Balance Sheet,",16,Google Cloud Training,Free Course
Exploring Sustainable Production Systems,Business,English,Future Learn,Intermediate,855,4.7,3,"Financial Accounting,Accounting,Financial Statement,Balance Sheet,",16,Google Cloud Training,Free Course
Extreme Geological Events,Business,English,Future Learn,Intermediate,855,4.7,3,"Financial Accounting,Accounting,Financial Statement,Balance Sheet,",16,Google Cloud Training,Free Course
Physiology: The Science of Life,Business,English,Future Learn,Intermediate,855,4.7,3,"Financial Accounting,Accounting,Financial Statement,Balance Sheet,",16,Google Cloud Training,Free Course
Health Technology Assessment in Practice,Business,English,Future Learn,Intermediate,855,4.7,3,"Financial Accounting,Accounting,Financial Statement,Balance Sheet,",16,Google Cloud Training,Free Course
Health Technology Assessment: Definition and Method,Business,English,Future Learn,Intermediate,855,4.7,3,"Financial Accounting,Accounting,Financial Statement,Balance Sheet,",16,Google Cloud Training,Free Course
Scarcity and Resources in Healthcare,Business,English,Future Learn,Intermediate,855,4.7,3,"Financial Accounting,Accounting,Financial Statement,Balance Sheet,",16,Google Cloud Training,Free Course
Soil Science: Exploring the World Beneath our Feet,Business,English,Future Learn,Intermediate,855,4.7,4,"Financial Accounting,Accounting,Financial Statement,Balance Sheet,",16,Google Cloud Training,Free Course
Introduction to Data Science for Educators,Business,English,Future Learn,Intermediate,855,4.7,8,"Financial Accounting,Accounting,Financial Statement,Balance Sheet,",16,Google Cloud Training,Free Course
Telemedicine: Tools to Support Growth Disorders in a Post-COVID Era,Business,English,Future Learn,Intermediate,855,4.7,4,"Financial Accounting,Accounting,Financial Statement,Balance Sheet,",16,Google Cloud Training,Free Course
An Introduction to Digital Manufacturing and 3D Printing,Business,English,Future Learn,Intermediate,855,4.7,2,"Financial Accounting,Accounting,Financial Statement,Balance Sheet,",16,Google Cloud Training,Free Course
Decoding Forensics for Legal Professionals,Business,English,Future Learn,Intermediate,855,4.7,6,"Financial Accounting,Accounting,Financial Statement,Balance Sheet,",16,Google Cloud Training,Free Course
Vehicle-to-Grid Charging for Electric Cars,Business,English,Future Learn,Intermediate,855,4.7,3,"Financial Accounting,Accounting,Financial Statement,Balance Sheet,",16,Google Cloud Training,Free Course
Exploring the Landscape of Antibiotic Resistance in Microbiomes,Business,English,Future Learn,Intermediate,855,4.7,3,"Financial Accounting,Accounting,Financial Statement,Balance Sheet,",16,Google Cloud Training,Free Course
Hurricane Tracking with Satellite Data,Business,English,Future Learn,Intermediate,855,4.7,5,"Financial Accounting,Accounting,Financial Statement,Balance Sheet,",16,Google Cloud Training,Free Course
Digital Tools for Efficient Clinical Trials,Business,English,Future Learn,Intermediate,855,4.7,4,"Financial Accounting,Accounting,Financial Statement,Balance Sheet,",16,Google Cloud Training,Free Course
Planning for Autonomous Vehicles: A People-Centred Approach,Business,English,Future Learn,Intermediate,855,4.7,4,"Financial Accounting,Accounting,Financial Statement,Balance Sheet,",16,Google Cloud Training,Free Course
"Life Below Water: Conservation, Current Issues, Possible Solutions",Business,English,Future Learn,Intermediate,855,4.7,4,"Financial Accounting,Accounting,Financial Statement,Balance Sheet,",16,Google Cloud Training,Free Course
"Lights, Camera, Computer - Action! How Digital Technology is Transforming Film, TV, and Gaming",Business,English,Future Learn,Intermediate,855,4.7,3,"Financial Accounting,Accounting,Financial Statement,Balance Sheet,",16,Google Cloud Training,Free Course
Principles of Engineering,Business,English,Future Learn,Intermediate,855,4.7,4,"Financial Accounting,Accounting,Financial Statement,Balance Sheet,",16,Google Cloud Training,Free Course
Additive Manufacturing in the Industry: Impact on Sustainability,Business,English,Future Learn,Intermediate,855,4.7,3,"Financial Accounting,Accounting,Financial Statement,Balance Sheet,",16,Google Cloud Training,Free Course
Business Opportunities in Additive Manufacturing,Business,English,Future Learn,Intermediate,855,4.7,3,"Financial Accounting,Accounting,Financial Statement,Balance Sheet,",16,Google Cloud Training,Free Course
Cancer in the 21st Century: The Genomic Revolution,Business,English,Future Learn,Intermediate,855,4.7,4,"Financial Accounting,Accounting,Financial Statement,Balance Sheet,",16,Google Cloud Training,Free Course
Genomic Medicine: Harnessing the Power of the Human Genome,Business,English,Future Learn,Intermediate,855,4.7,4,"Financial Accounting,Accounting,Financial Statement,Balance Sheet,",16,Google Cloud Training,Free Course
Introduction to Thermodynamics,Business,English,Future Learn,Intermediate,855,4.7,3,"Financial Accounting,Accounting,Financial Statement,Balance Sheet,",16,Google Cloud Training,Free Course
Laser Powder Bed Fusion: Optimising LPBF Parameters,Business,English,Future Learn,Intermediate,855,4.7,3,"Financial Accounting,Accounting,Financial Statement,Balance Sheet,",16,Google Cloud Training,Free Course
Sustainable Transport and Shared Mobility,Business,English,Future Learn,Intermediate,855,4.7,3,"Financial Accounting,Accounting,Financial Statement,Balance Sheet,",16,Google Cloud Training,Free Course
World Class Maths: Asian Teaching Practice,Business,English,Future Learn,Intermediate,855,4.7,4,"Financial Accounting,Accounting,Financial Statement,Balance Sheet,",16,Google Cloud Training,Free Course
Ideation: The First Step in Engineering Design,Business,English,Future Learn,Intermediate,855,4.7,3,"Financial Accounting,Accounting,Financial Statement,Balance Sheet,",16,Google Cloud Training,Free Course
Microsoft Future Ready: Azure Cloud Fundamentals,Business,English,Future Learn,Intermediate,855,4.7,3,"Financial Accounting,Accounting,Financial Statement,Balance Sheet,",16,Google Cloud Training,Free Course
Research Methods in Psychology: Using Animal Models to Understand Human Behaviour,Business,English,Future Learn,Intermediate,855,4.7,4,"Financial Accounting,Accounting,Financial Statement,Balance Sheet,",16,Google Cloud Training,Free Course
Intermediate Python,Business,English,Future Learn,Intermediate,855,4.7,6,"Financial Accounting,Accounting,Financial Statement,Balance Sheet,",16,Google Cloud Training,Free Course
Mathematics for Computer Science: Essential Skills,Business,English,Future Learn,Intermediate,855,4.7,3,"Financial Accounting,Accounting,Financial Statement,Balance Sheet,",16,Google Cloud Training,Free Course
The Scientific Revolution: Understanding the Roots of Modern Science,Business,English,Future Learn,Intermediate,855,4.7,3,"Financial Accounting,Accounting,Financial Statement,Balance Sheet,",16,Google Cloud Training,Free Course
Introduction to Data Science for Business,Business,English,Future Learn,Intermediate,855,4.7,4,"Financial Accounting,Accounting,Financial Statement,Balance Sheet,",16,Google Cloud Training,Free Course
Ocean Science in Action: Addressing Marine Ecosystems and Food Security,Business,English,Future Learn,Intermediate,855,4.7,4,"Financial Accounting,Accounting,Financial Statement,Balance Sheet,",16,Google Cloud Training,Free Course
Public Health Incidents Involving Lead,Business,English,Future Learn,Intermediate,855,4.7,4,"Financial Accounting,Accounting,Financial Statement,Balance Sheet,",16,Google Cloud Training,Free Course
An Introduction to Artificial Intelligence in the Tourism Industry,Business,English,Future Learn,Intermediate,855,4.7,2,"Financial Accounting,Accounting,Financial Statement,Balance Sheet,",16,Google Cloud Training,Free Course
Artificial Intelligence (AI) for Earth Monitoring,Business,English,Future Learn,Intermediate,855,4.7,6,"Financial Accounting,Accounting,Financial Statement,Balance Sheet,",16,Google Cloud Training,Free Course
